source_file,Date,HomeTeam,AwayTeam,Inning,Top/Bottom,Outs,Balls,Strikes,PAofInning,PitchofPA,Pitcher,PitcherTeam,PitcherThrows,Batter,BatterTeam,PitchCall,KorBB,AutoPitchType,TaggedPitchType,RelSpeed,SpinRate,InducedVertBreak,HorzBreak,PlateLocSide,PlateLocHeight,PlayResult,TaggedHitType,ExitSpeed,Angle,Direction,Distance
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Bottom,2,0,0,4,4,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,StrikeCalled,,Four-Seam,Four-Seam,91.1,2222.0,13.8,-6.0,-0.66,2.12,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Bottom,1,0,0,4,5,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,FoulBall,,Slider,Slider,78.8,2454.0,4.0,6.8,0.35,2.28,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Bottom,0,0,0,4,6,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,StrikeCalled,,Sinker,Sinker,91.0,1963.0,6.9,-14.6,0.2,1.58,Out,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Bottom,1,0,0,5,1,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,StrikeCalled,,Changeup,Changeup,83.4,1788.0,7.3,-9.6,-0.63,3.03,,,,,,
synthetic_game_01.csv,2026-06-15,OAK_COL,RIV_WAV,7,Bottom,0,0,0,5,2,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,StrikeSwinging,,Changeup,Changeup,83.7,1729.0,9.2,-15.1,0.68,2.44,Out,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Top,0,0,0,1,1,"Foster, Owen",RIV_WAV,Right,"Sullivan, Noah",OAK_COL,StrikeCalled,,Changeup,Changeup,84.9,1625.0,7.1,-14.6,0.12,2.43,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Top,2,0,0,1,2,"Foster, Owen",RIV_WAV,Right,"Sullivan, Noah",OAK_COL,StrikeSwinging,,Changeup,Changeup,82.9,1773.0,9.4,-10.3,0.26,2.78,Out,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Top,0,0,0,2,1,"Monroe, Jake",OAK_COL,Right,"Reed, Tyler",OAK_COL,StrikeSwinging,,Slider,Slider,82.8,2407.0,2.4,9.1,1.22,3.51,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Top,1,0,0,2,2,"Monroe, Jake",OAK_COL,Right,"Reed, Tyler",OAK_COL,FoulBall,,Sinker,Sinker,88.3,2130.0,9.8,-14.5,0.14,2.97,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Top,2,0,0,2,3,"Monroe, Jake",OAK_COL,Right,"Reed, Tyler",OAK_COL,StrikeSwinging,,Changeup,Changeup,82.8,1582.0,7.8,-13.1,-0.74,2.23,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Top,0,0,0,2,4,"Monroe, Jake",OAK_COL,Right,"Reed, Tyler",OAK_COL,InPlay,,Slider,Slider,83.1,2496.0,2.5,7.6,0.17,2.8,Out,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Top,0,0,0,3,1,"Keller, Ryan",OAK_COL,Left,"Blake, Mason",OAK_COL,StrikeCalled,,Sinker,Sinker,88.5,2209.0,9.2,-13.3,0.95,1.88,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Top,1,0,0,3,2,"Keller, Ryan",OAK_COL,Left,"Blake, Mason",OAK_COL,StrikeSwinging,,Slider,Slider,80.8,2446.0,0.9,-0.5,-0.74,3.33,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Top,1,0,0,3,3,"Keller, Ryan",OAK_COL,Left,"Blake, Mason",OAK_COL,StrikeCalled,,Changeup,Changeup,83.6,1562.0,7.8,-11.5,0.23,2.31,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Top,0,0,0,3,4,"Keller, Ryan",OAK_COL,Left,"Blake, Mason",OAK_COL,BallCalled,,Sinker,Sinker,89.6,2324.0,10.1,-13.5,0.86,2.6,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Top,1,0,0,3,5,"Keller, Ryan",OAK_COL,Left,"Blake, Mason",OAK_COL,StrikeSwinging,,Four-Seam,Four-Seam,93.0,2372.0,14.7,-4.4,-0.17,2.34,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Top,2,0,0,3,6,"Keller, Ryan",OAK_COL,Left,"Blake, Mason",OAK_COL,BallCalled,Walk,Sinker,Sinker,90.5,2261.0,9.6,-12.9,0.07,2.35,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Top,0,0,0,4,1,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,BallCalled,,Changeup,Changeup,85.2,1548.0,9.5,-14.9,0.8,3.29,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Top,2,0,0,4,2,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,StrikeSwinging,,Four-Seam,Four-Seam,92.2,2207.0,15.0,-5.4,-0.3,3.07,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Top,0,0,0,4,3,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,StrikeSwinging,,Changeup,Changeup,83.9,1850.0,9.7,-13.3,0.83,2.1,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Top,1,0,0,4,4,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,StrikeSwinging,,Slider,Slider,79.5,2144.0,6.7,8.5,-1.21,2.58,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Top,0,0,0,4,5,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,StrikeSwinging,,Sinker,Sinker,90.0,2075.0,8.1,-20.1,1.6,2.95,Out,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Top,2,0,0,5,1,"Foster, Owen",RIV_WAV,Right,"Carter, Alex",OAK_COL,StrikeCalled,,Four-Seam,Four-Seam,90.8,2258.0,14.4,-9.4,0.64,2.4,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Top,1,0,0,5,2,"Foster, Owen",RIV_WAV,Right,"Carter, Alex",OAK_COL,BallCalled,,Sinker,Sinker,90.4,2150.0,9.4,-12.4,-0.44,1.81,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Top,0,0,0,5,3,"Foster, Owen",RIV_WAV,Right,"Carter, Alex",OAK_COL,BallCalled,,Changeup,Changeup,81.1,1621.0,11.2,-12.2,-0.02,2.38,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Top,2,0,0,5,4,"Foster, Owen",RIV_WAV,Right,"Carter, Alex",OAK_COL,FoulBall,,Changeup,Changeup,82.9,1791.0,6.8,-12.4,0.75,2.75,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Top,0,0,0,5,5,"Foster, Owen",RIV_WAV,Right,"Carter, Alex",OAK_COL,InPlay,,Changeup,Changeup,80.9,1813.0,8.5,-11.5,-0.33,2.23,Out,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Bottom,2,0,0,1,1,"Ortiz, Caleb",OAK_COL,Right,"Sullivan, Noah",OAK_COL,StrikeCalled,,Changeup,Changeup,85.5,1638.0,7.1,-11.5,0.53,2.7,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Bottom,2,0,0,1,2,"Ortiz, Caleb",OAK_COL,Right,"Sullivan, Noah",OAK_COL,BallCalled,,Changeup,Changeup,81.9,1820.0,2.3,-16.9,0.39,2.09,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Bottom,0,0,0,1,3,"Ortiz, Caleb",OAK_COL,Right,"Sullivan, Noah",OAK_COL,StrikeCalled,,Slider,Slider,79.7,2300.0,3.9,8.0,-1.81,2.86,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Bottom,2,0,0,1,4,"Ortiz, Caleb",OAK_COL,Right,"Sullivan, Noah",OAK_COL,FoulBall,,Changeup,Changeup,83.8,1825.0,13.1,-9.9,-0.72,2.13,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Bottom,1,0,0,1,5,"Ortiz, Caleb",OAK_COL,Right,"Sullivan, Noah",OAK_COL,StrikeSwinging,Strikeout,Slider,Slider,80.9,2501.0,4.4,3.5,0.63,2.15,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Bottom,0,0,0,2,1,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,BallCalled,,Four-Seam,Four-Seam,87.5,2148.0,16.0,-7.6,-0.73,1.63,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Bottom,0,0,0,2,2,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,StrikeSwinging,,Slider,Slider,81.4,2282.0,6.3,7.4,-0.36,2.21,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Bottom,2,0,0,2,3,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,FoulBall,,Changeup,Changeup,82.8,2030.0,8.4,-14.6,0.78,4.22,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Bottom,1,0,0,2,4,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,InPlay,,Four-Seam,Four-Seam,91.4,2152.0,15.4,-5.9,1.3,2.19,Out,GroundBall,86.6,-18.8,19.7,169.0
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Bottom,1,0,0,3,1,"Keller, Ryan",OAK_COL,Left,"Blake, Mason",OAK_COL,StrikeSwinging,,Changeup,Changeup,82.4,1875.0,8.6,-14.2,-1.11,2.29,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Bottom,1,0,0,3,2,"Keller, Ryan",OAK_COL,Left,"Blake, Mason",OAK_COL,BallCalled,,Slider,Slider,82.5,2348.0,6.7,4.9,0.86,2.58,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Bottom,2,0,0,3,3,"Keller, Ryan",OAK_COL,Left,"Blake, Mason",OAK_COL,FoulBall,,Sinker,Sinker,89.6,2054.0,6.5,-14.8,-1.46,1.71,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Bottom,2,0,0,3,4,"Keller, Ryan",OAK_COL,Left,"Blake, Mason",OAK_COL,StrikeSwinging,,Slider,Slider,82.8,2395.0,-2.3,6.5,1.12,2.68,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Bottom,2,0,0,3,5,"Keller, Ryan",OAK_COL,Left,"Blake, Mason",OAK_COL,InPlay,,Sinker,Sinker,90.2,2355.0,6.3,-11.4,0.46,3.0,Single,FlyBall,96.0,2.8,-7.6,214.0
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Bottom,1,0,0,4,1,"Monroe, Jake",OAK_COL,Right,"Sullivan, Noah",OAK_COL,BallCalled,,Sinker,Sinker,89.6,2114.0,10.7,-17.2,-0.15,2.9,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Bottom,1,0,0,4,2,"Monroe, Jake",OAK_COL,Right,"Sullivan, Noah",OAK_COL,InPlay,,Four-Seam,Four-Seam,92.3,2087.0,18.1,-7.3,0.88,2.49,Double,LineDrive,86.9,44.2,26.1,111.0
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Bottom,0,0,0,5,1,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,FoulBall,,Slider,Slider,78.5,2546.0,1.9,5.3,-0.26,1.92,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Bottom,2,0,0,5,2,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,BallCalled,,Changeup,Changeup,81.6,1883.0,9.6,-13.8,0.03,3.24,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,1,Bottom,1,0,0,5,3,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,StrikeCalled,,Four-Seam,Four-Seam,90.8,2230.0,14.1,-9.1,-0.22,1.75,Out,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Top,1,0,0,1,1,"Ortiz, Caleb",OAK_COL,Right,"Reed, Tyler",OAK_COL,StrikeCalled,,Sinker,Sinker,91.7,2211.0,11.9,-12.0,0.26,1.82,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Top,2,0,0,1,2,"Ortiz, Caleb",OAK_COL,Right,"Reed, Tyler",OAK_COL,StrikeSwinging,,Slider,Slider,78.7,2268.0,2.6,3.5,-1.38,2.04,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Top,2,0,0,1,3,"Ortiz, Caleb",OAK_COL,Right,"Reed, Tyler",OAK_COL,StrikeSwinging,,Slider,Slider,79.8,2454.0,5.7,5.0,-0.32,2.47,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Top,0,0,0,1,4,"Ortiz, Caleb",OAK_COL,Right,"Reed, Tyler",OAK_COL,FoulBall,,Sinker,Sinker,89.9,2148.0,10.6,-15.2,1.21,3.45,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Top,0,0,0,1,5,"Ortiz, Caleb",OAK_COL,Right,"Reed, Tyler",OAK_COL,StrikeCalled,,Sinker,Sinker,88.3,2014.0,5.6,-15.1,0.3,1.95,Out,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Top,0,0,0,2,1,"Monroe, Jake",OAK_COL,Right,"Carter, Alex",OAK_COL,BallCalled,,Sinker,Sinker,90.2,2217.0,6.5,-9.2,-0.08,2.02,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Top,2,0,0,2,2,"Monroe, Jake",OAK_COL,Right,"Carter, Alex",OAK_COL,StrikeSwinging,,Changeup,Changeup,85.5,1683.0,8.4,-12.0,-0.55,2.42,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Top,2,0,0,2,3,"Monroe, Jake",OAK_COL,Right,"Carter, Alex",OAK_COL,FoulBall,,Sinker,Sinker,93.8,2194.0,5.8,-13.8,-1.24,2.51,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Top,0,0,0,2,4,"Monroe, Jake",OAK_COL,Right,"Carter, Alex",OAK_COL,FoulBall,,Four-Seam,Four-Seam,92.1,2127.0,14.3,-8.0,0.23,3.54,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Top,0,0,0,2,5,"Monroe, Jake",OAK_COL,Right,"Carter, Alex",OAK_COL,InPlay,,Slider,Slider,80.8,2258.0,0.1,10.0,0.15,3.1,Out,GroundBall,91.6,18.9,8.2,78.0
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Top,0,0,0,3,1,"Foster, Owen",RIV_WAV,Right,"Reed, Tyler",OAK_COL,BallCalled,,Slider,Slider,81.5,2486.0,5.3,4.7,0.83,1.03,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Top,2,0,0,3,2,"Foster, Owen",RIV_WAV,Right,"Reed, Tyler",OAK_COL,StrikeSwinging,,Sinker,Sinker,86.9,2111.0,10.6,-11.2,0.03,1.65,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Top,0,0,0,3,3,"Foster, Owen",RIV_WAV,Right,"Reed, Tyler",OAK_COL,StrikeCalled,,Changeup,Changeup,83.1,1744.0,7.6,-15.0,-0.24,2.29,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Top,2,0,0,3,4,"Foster, Owen",RIV_WAV,Right,"Reed, Tyler",OAK_COL,BallCalled,Walk,Four-Seam,Four-Seam,92.6,2270.0,15.7,-5.5,-1.26,2.01,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Top,2,0,0,4,1,"Ortiz, Caleb",OAK_COL,Right,"Blake, Mason",OAK_COL,BallCalled,,Slider,Slider,81.8,2411.0,2.9,8.3,-0.99,2.59,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Top,2,0,0,4,2,"Ortiz, Caleb",OAK_COL,Right,"Blake, Mason",OAK_COL,BallCalled,,Four-Seam,Four-Seam,89.0,2201.0,12.4,-7.7,-0.4,3.2,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Top,0,0,0,4,3,"Ortiz, Caleb",OAK_COL,Right,"Blake, Mason",OAK_COL,StrikeSwinging,Strikeout,Four-Seam,Four-Seam,89.4,2453.0,14.2,-7.3,-1.19,1.94,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Top,0,0,0,5,1,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,StrikeSwinging,,Sinker,Sinker,87.1,2254.0,6.7,-14.9,0.12,2.94,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Top,2,0,0,5,2,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,StrikeSwinging,,Sinker,Sinker,89.7,2243.0,10.2,-10.2,-0.6,1.44,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Top,0,0,0,5,3,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,StrikeCalled,,Sinker,Sinker,87.4,2086.0,8.9,-16.3,-0.03,1.89,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Top,0,0,0,5,4,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,StrikeSwinging,,Sinker,Sinker,89.4,1999.0,9.5,-11.5,-0.94,2.29,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Top,0,0,0,5,5,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,InPlay,,Four-Seam,Four-Seam,90.6,2501.0,17.3,-8.4,-0.16,3.22,Out,FlyBall,75.2,1.9,21.7,145.0
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Bottom,1,0,0,1,1,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,BallCalled,,Slider,Slider,81.6,2398.0,3.0,6.6,0.5,3.16,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Bottom,0,0,0,1,2,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,StrikeSwinging,,Sinker,Sinker,92.5,2265.0,6.3,-14.1,0.37,2.38,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Bottom,0,0,0,1,3,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,BallCalled,,Sinker,Sinker,89.4,2098.0,8.8,-7.8,-0.29,2.63,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Bottom,2,0,0,1,4,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,StrikeCalled,,Changeup,Changeup,83.6,1873.0,10.6,-14.9,0.82,2.49,Out,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Bottom,1,0,0,2,1,"Ortiz, Caleb",OAK_COL,Right,"Reed, Tyler",OAK_COL,StrikeCalled,,Changeup,Changeup,81.5,1933.0,6.3,-11.4,-0.19,3.38,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Bottom,0,0,0,2,2,"Ortiz, Caleb",OAK_COL,Right,"Reed, Tyler",OAK_COL,StrikeSwinging,,Four-Seam,Four-Seam,90.5,2286.0,16.0,-8.6,-0.51,3.07,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Bottom,1,0,0,2,3,"Ortiz, Caleb",OAK_COL,Right,"Reed, Tyler",OAK_COL,FoulBall,,Sinker,Sinker,88.7,1990.0,9.0,-14.4,0.37,1.7,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Bottom,1,0,0,2,4,"Ortiz, Caleb",OAK_COL,Right,"Reed, Tyler",OAK_COL,FoulBall,,Changeup,Changeup,83.4,1597.0,9.6,-11.3,0.42,2.41,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Bottom,0,0,0,2,5,"Ortiz, Caleb",OAK_COL,Right,"Reed, Tyler",OAK_COL,StrikeSwinging,Strikeout,Slider,Slider,82.4,2358.0,4.4,8.1,0.54,3.23,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Bottom,2,0,0,3,1,"Monroe, Jake",OAK_COL,Right,"Reed, Tyler",OAK_COL,StrikeCalled,,Sinker,Sinker,90.2,2321.0,8.9,-14.5,0.95,2.48,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Bottom,0,0,0,3,2,"Monroe, Jake",OAK_COL,Right,"Reed, Tyler",OAK_COL,BallCalled,Walk,Slider,Slider,79.6,2248.0,3.7,7.6,-0.44,2.2,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Bottom,2,0,0,4,1,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,FoulBall,,Slider,Slider,80.9,2329.0,0.9,6.0,0.2,2.75,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Bottom,1,0,0,4,2,"Keller, Ryan",OAK_COL,Left,"Reed, Tyler",OAK_COL,StrikeSwinging,,Sinker,Sinker,90.8,2242.0,12.3,-11.5,0.3,3.52,Out,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Bottom,1,0,0,5,1,"Ortiz, Caleb",OAK_COL,Right,"Reed, Tyler",OAK_COL,StrikeCalled,,Sinker,Sinker,90.7,2242.0,8.3,-13.5,-0.61,2.33,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Bottom,2,0,0,5,2,"Ortiz, Caleb",OAK_COL,Right,"Reed, Tyler",OAK_COL,StrikeCalled,,Sinker,Sinker,91.7,2220.0,11.0,-13.5,-1.43,2.01,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,2,Bottom,0,0,0,5,3,"Ortiz, Caleb",OAK_COL,Right,"Reed, Tyler",OAK_COL,StrikeSwinging,,Slider,Slider,81.0,2567.0,3.9,7.0,0.88,1.98,Out,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Top,1,0,0,1,1,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,FoulBall,,Four-Seam,Four-Seam,92.1,2317.0,12.5,-3.8,0.85,2.49,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Top,2,0,0,1,2,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,FoulBall,,Four-Seam,Four-Seam,90.1,2234.0,21.9,-3.9,0.56,3.02,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Top,1,0,0,1,3,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,BallCalled,,Four-Seam,Four-Seam,92.3,2314.0,15.9,-6.3,-0.81,2.57,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Top,0,0,0,1,4,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,BallCalled,,Four-Seam,Four-Seam,91.6,2166.0,17.9,-4.8,-1.22,2.78,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Top,1,0,0,1,5,"Keller, Ryan",OAK_COL,Left,"Carter, Alex",OAK_COL,StrikeCalled,,Sinker,Sinker,87.2,2334.0,6.7,-13.9,-0.32,2.52,Out,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Top,2,0,0,2,1,"Foster, Owen",RIV_WAV,Right,"Reed, Tyler",OAK_COL,FoulBall,,Changeup,Changeup,84.8,1912.0,9.3,-11.8,0.14,2.71,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Top,2,0,0,2,2,"Foster, Owen",RIV_WAV,Right,"Reed, Tyler",OAK_COL,FoulBall,,Sinker,Sinker,89.3,2161.0,7.4,-13.3,-0.43,2.17,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Top,1,0,0,2,3,"Foster, Owen",RIV_WAV,Right,"Reed, Tyler",OAK_COL,StrikeSwinging,Strikeout,Changeup,Changeup,82.9,1884.0,4.6,-11.7,0.53,1.05,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Top,0,0,0,3,1,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,FoulBall,,Slider,Slider,78.8,2327.0,0.2,8.6,-0.66,2.03,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Top,0,0,0,3,2,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,StrikeCalled,,Four-Seam,Four-Seam,89.6,2211.0,18.1,-7.3,0.17,1.76,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Top,0,0,0,3,3,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,StrikeCalled,,Changeup,Changeup,82.5,2033.0,9.8,-11.4,0.75,1.93,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Top,1,0,0,3,4,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,StrikeSwinging,,Changeup,Changeup,83.3,1676.0,5.3,-12.7,-0.08,1.38,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Top,1,0,0,3,5,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,StrikeSwinging,,Slider,Slider,80.5,2459.0,2.8,7.8,0.79,2.42,,,,,,
synthetic_game_02.csv,2026-06-16,OAK_COL,RIV_WAV,3,Top,2,0,0,3,6,"Keller, Ryan",OAK_COL,Left,"Sullivan, Noah",OAK_COL,StrikeSwinging,,Sinker,Sinker,86.8,2146.0,9.0,-12.1,1.68,2.85,Out,,,,,
